Time,Max,Min,SMA,RSI,Value
2019-05-17 05:00,1.348830000,1.348590000,1.345082,49.736842105263,1.348760000
2019-05-17 06:00,1.349340000,1.349240000,1.3451243333333,52.218116489394,1.349240000
2019-05-17 07:00,1.348570000,1.348390000,1.3451755,51.302378255946,1.348510000
2019-05-17 08:00,1.34950000,1.349140000,1.3452221666667,50.858059342422,1.349410000
2019-05-17 09:00,1.350760000,1.350410000,1.3452783333333,51.631871818146,1.350730000
2019-05-17 10:00,1.349790000,1.349360000,1.3453456666667,52.510849349039,1.349640000
2019-05-17 11:00,1.346010000,1.345670000,1.3454038333333,51.630600426699,1.345870000
2019-05-17 12:00,1.347880000,1.34760000,1.345401,46.449136276392,1.347640000
2019-05-17 13:00,1.346160000,1.346070000,1.345426,48.512110726644,1.346160000
2019-05-17 14:00,1.344290000,1.344110000,1.3454228333333,48.106510290099,1.344110000
2019-05-17 15:00,1.344280000,1.344170000,1.3453906666667,46.124229391229,1.344270000
2019-05-17 16:00,1.3460000,1.345840000,1.3453471666667,45.300199331425,1.345870000
2019-05-19 17:00,1.343970000,1.343960000,1.3453255,46.865817825661,1.343970000
2019-05-19 18:00,1.345480000,1.344820000,1.3452733333333,44.944835010802,1.344840000
2019-05-19 19:00,1.345510000,1.34540000,1.345226,45.277354859096,1.345470000
2019-05-19 20:00,1.344660000,1.344610000,1.3451845,45.673361424222,1.344640000
2019-05-19 21:00,1.343580000,1.343330000,1.3451365,45.283032205163,1.343560000
2019-05-19 22:00,1.343490000,1.343350000,1.345059,45.100105374078,1.34340000
2019-05-19 23:00,1.343390000,1.34320000,1.3449825,45.157206161637,1.343240000
2019-05-20 00:00,1.343390000,1.343360000,1.3449573333333,48.296095689461,1.343380000
2019-05-20 01:00,1.343170000,1.343060000,1.3449591666667,48.461198302547,1.343060000
2019-05-20 02:00,1.343370000,1.343160000,1.3449453333333,49.027419732833,1.343280000
2019-05-20 03:00,1.342840000,1.342710000,1.3449465,48.416164519874,1.34280000
2019-05-20 04:00,1.342770000,1.342660000,1.34493,48.824507242935,1.342680000
2019-05-20 05:00,1.344390000,1.344150000,1.3449063333333,49.972933815218,1.344340000
2019-05-20 06:00,1.343950000,1.34380000,1.3449191666667,50.89430894309,1.343910000
2019-05-20 07:00,1.343780000,1.343690000,1.3449208333333,51.782162953827,1.343780000
2019-05-20 08:00,1.343380000,1.343260000,1.3449181666667,53.149096292641,1.343350000
2019-05-20 09:00,1.343520000,1.343160000,1.3449038333333,54.017176894307,1.343480000
